WorkOrderId,ProjectId,Status,Severity,SystemArea,HoursOpen,OpenedDate
3169,463,In Progress,Medium,Power,17,2025-10-24
3170,738,Closed,Critical,Hull,99,2025-09-23
3171,372,Closed,Critical,Power,47,2026-01-25
3172,914,Open,High,Hydraulics,14,2025-07-01
3173,1068,In Progress,High,Avionics,13,2025-08-26
3174,578,Closed,High,Avionics,30,2025-11-05
3175,776,In Progress,Medium,Software,106,2026-03-12
3176,812,Blocked,Critical,Hydraulics,104,2026-03-01
3177,33,Closed,High,Power,116,2025-07-18
3178,1148,Blocked,Medium,Comms,65,2026-05-02
3179,638,Closed,Critical,Avionics,113,2026-04-24
3180,786,In Progress,Medium,Software,44,2025-11-26
3181,495,Open,Medium,Hydraulics,120,2026-01-10
3182,650,Closed,High,Avionics,110,2025-09-15
3183,860,Blocked,Critical,Hull,96,2025-08-29
3184,912,Open,Critical,Software,98,2026-01-03
3185,1167,In Progress,Critical,Comms,54,2025-10-24
3186,161,Blocked,Medium,Software,92,2025-10-19
3187,596,In Progress,High,Comms,9,2025-08-06
3188,236,Closed,High,Hydraulics,30,2026-06-04
3189,681,Open,Low,Software,36,2026-05-25
3190,944,Closed,Medium,Hull,74,2026-03-10
3191,866,Closed,Medium,Comms,26,2025-11-23
3192,1035,Blocked,Critical,Power,99,2026-03-28
3193,1153,Closed,Critical,Software,11,2026-02-01
3194,981,In Progress,Medium,Avionics,6,2025-06-19
3195,1127,Open,Low,Avionics,13,2025-08-22
3196,524,Closed,Medium,Comms,54,2025-09-03
3197,119,In Progress,Critical,Power,11,2025-11-20
3198,660,Blocked,Critical,Software,44,2025-06-24
3199,221,Open,High,Software,90,2026-02-18
3200,815,Open,Critical,Comms,90,2025-09-09
3201,29,Open,Low,Comms,34,2026-01-30
3202,724,In Progress,Critical,Power,21,2026-03-21
3203,358,Blocked,Critical,Comms,89,2025-12-28
3204,808,Blocked,Critical,Comms,85,2025-12-19
3205,264,In Progress,High,Avionics,45,2026-06-09
3206,236,Open,Critical,Software,60,2026-01-21
3207,319,Open,High,Hydraulics,84,2025-10-31
3208,445,In Progress,High,Hydraulics,42,2025-12-09
3209,476,Closed,Critical,Power,87,2026-01-07
3210,917,Closed,Critical,Hull,28,2025-12-14
3211,514,Closed,Medium,Power,69,2026-01-10
3212,988,Open,High,Hydraulics,86,2025-11-07
3213,143,Blocked,Low,Comms,83,2026-01-11
3214,897,Blocked,Low,Avionics,61,2026-01-09
3215,978,In Progress,Low,Software,4,2026-02-15
3216,846,Open,Low,Hull,108,2026-05-30
3217,542,Closed,Critical,Comms,53,2026-06-16
3218,1019,Closed,High,Hydraulics,102,2026-06-16
3219,185,Open,Critical,Hydraulics,38,2025-08-01
3220,472,Closed,High,Hull,65,2026-05-09
3221,502,In Progress,Low,Hydraulics,45,2026-01-10
3222,404,Blocked,Critical,Comms,19,2026-01-08
3223,743,Closed,High,Comms,95,2026-04-11
3224,778,In Progress,Critical,Power,94,2026-02-20
3225,22,Open,Critical,Comms,8,2025-09-24
3226,1023,In Progress,Medium,Comms,77,2025-07-29
3227,610,Closed,Critical,Power,93,2025-09-10
3228,851,In Progress,Low,Comms,49,2026-02-12
3229,181,In Progress,High,Comms,52,2026-01-21
3230,485,Closed,Low,Hydraulics,111,2026-02-13
3231,904,Closed,High,Comms,39,2025-06-30
3232,524,Open,Medium,Software,41,2025-09-30
3233,131,Closed,High,Hull,28,2025-10-27
3234,34,Closed,Low,Hydraulics,50,2025-07-28
3235,298,Open,Low,Power,87,2026-04-22
3236,159,Blocked,Critical,Avionics,58,2025-10-14
3237,1046,Open,Critical,Power,108,2026-03-21
3238,1027,Open,Low,Hydraulics,95,2026-05-13
3239,746,Closed,Medium,Comms,81,2026-05-11
3240,505,Blocked,Critical,Hydraulics,62,2026-05-19
3241,335,Closed,High,Hull,59,2025-09-01
3242,961,Blocked,Low,Power,39,2025-08-30
3243,1059,Closed,Low,Avionics,24,2025-08-16
3244,787,Blocked,Low,Power,91,2025-12-06
3245,1125,Closed,Medium,Avionics,7,2025-08-03
3246,261,In Progress,Medium,Comms,106,2026-03-26
3247,215,In Progress,Medium,Hull,66,2026-01-19
3248,1172,Closed,Medium,Power,54,2025-11-10
3249,41,Open,Medium,Hydraulics,56,2026-06-03
3250,1117,Open,High,Power,64,2025-12-17
3251,988,In Progress,Low,Comms,78,2026-04-08
3252,139,In Progress,High,Comms,81,2026-05-24
3253,767,Blocked,Low,Hull,97,2025-10-29
3254,175,Closed,Critical,Comms,117,2025-12-30
3255,747,In Progress,High,Hydraulics,29,2026-03-16
3256,755,In Progress,High,Comms,70,2025-09-02
3257,662,Open,Critical,Hull,25,2025-07-19
3258,12,In Progress,Medium,Software,100,2025-08-14
3259,364,In Progress,Medium,Power,19,2025-07-11
3260,1113,Closed,Critical,Avionics,48,2026-03-04
3261,398,Closed,High,Power,63,2026-02-25
3262,321,Blocked,Critical,Comms,64,2025-10-24
3263,545,Blocked,Critical,Comms,47,2026-04-22
3264,658,Closed,Low,Comms,20,2025-07-17
3265,1065,Open,Medium,Avionics,119,2026-02-27
3266,252,Open,High,Software,70,2025-09-17
3267,101,Blocked,Critical,Hull,95,2025-12-02
3268,636,Open,High,Comms,87,2026-03-31
3269,694,Open,Low,Power,68,2026-05-24
3270,22,Open,Low,Software,116,2026-03-11
3271,1139,Closed,Critical,Software,63,2026-02-21
3272,533,Closed,High,Hull,11,2025-09-30
3273,435,Closed,Critical,Hull,25,2025-08-29
3274,787,Closed,High,Power,32,2025-06-23
3275,450,Blocked,Medium,Hull,57,2025-10-24
3276,567,In Progress,Critical,Hydraulics,62,2025-12-14
3277,1183,In Progress,Medium,Comms,56,2026-02-14
3278,349,Open,Low,Power,1,2026-05-23
3279,372,Closed,Medium,Power,27,2026-02-20
3280,1126,In Progress,Critical,Power,41,2026-06-16
3281,103,In Progress,High,Avionics,77,2026-03-25
3282,594,Blocked,Low,Comms,1,2025-12-02
3283,518,In Progress,Critical,Hull,4,2026-01-12
3284,980,In Progress,Critical,Software,10,2025-07-02
3285,553,Closed,High,Hull,31,2026-05-19
3286,840,Open,Critical,Software,69,2026-01-02
3287,650,Open,Low,Hull,97,2026-01-14
3288,611,In Progress,Critical,Hull,56,2025-10-15
3289,748,Closed,Medium,Comms,68,2025-11-03
3290,1080,Closed,High,Power,65,2025-11-28
3291,710,Closed,High,Avionics,32,2025-08-25
3292,232,Blocked,High,Power,102,2025-10-16
3293,800,Closed,Low,Hydraulics,109,2025-12-24
3294,1157,In Progress,High,Power,62,2025-08-30
3295,514,Closed,Critical,Hull,36,2026-05-12
3296,486,In Progress,Critical,Avionics,19,2025-08-24
3297,456,Closed,High,Hull,48,2025-09-20
3298,786,Open,Low,Software,97,2025-09-25
3299,1153,Blocked,Critical,Power,64,2025-10-16
3300,1102,In Progress,Medium,Comms,24,2026-03-14
3301,83,Open,Low,Power,76,2025-08-17
3302,26,Blocked,High,Power,95,2026-03-02
3303,233,In Progress,Critical,Hull,42,2026-06-04
3304,1128,Blocked,High,Avionics,42,2026-01-03
3305,1162,In Progress,Low,Power,39,2025-07-03
3306,379,Closed,High,Hydraulics,111,2025-08-06
3307,962,In Progress,Low,Hydraulics,79,2026-06-05
3308,480,Open,Medium,Hull,44,2025-06-18
3309,485,Blocked,Medium,Hydraulics,113,2026-01-30
3310,755,Blocked,Critical,Software,86,2025-12-20
3311,1110,Closed,Low,Hydraulics,65,2026-01-04
3312,381,Closed,Low,Avionics,68,2026-02-20
3313,1004,Blocked,Critical,Comms,61,2025-07-04
3314,1033,Closed,Medium,Hydraulics,60,2026-01-12
3315,871,Open,Medium,Software,120,2026-04-30
3316,961,In Progress,Critical,Software,83,2026-03-10
3317,1056,Closed,Medium,Hull,53,2026-04-15
3318,56,Closed,Critical,Software,104,2026-01-16
3319,668,Open,High,Avionics,88,2025-10-10
3320,599,Blocked,High,Comms,6,2026-04-04
3321,909,Closed,Medium,Hydraulics,79,2025-10-05
3322,56,Open,Low,Hull,79,2025-07-24
3323,474,In Progress,Medium,Hull,46,2025-06-17
3324,303,In Progress,Critical,Power,38,2026-03-31
3325,791,Open,Medium,Power,80,2026-01-06
3326,624,Blocked,Low,Hull,64,2025-06-22
3327,248,Closed,Low,Hull,41,2025-07-15
3328,417,In Progress,Critical,Power,103,2025-09-13
3329,647,Closed,Low,Comms,5,2025-09-22
3330,1037,Open,High,Hull,43,2026-02-01
3331,646,Open,Medium,Power,26,2026-03-05
3332,803,Closed,High,Hydraulics,56,2026-06-06
3333,1069,Blocked,Medium,Avionics,99,2026-02-23
3334,929,Blocked,Low,Avionics,103,2026-05-14
3335,389,Closed,Low,Software,54,2026-03-30
3336,919,Open,Medium,Hydraulics,69,2025-09-17
3337,219,Closed,High,Software,32,2026-05-07
3338,1133,Open,Critical,Hydraulics,62,2025-08-18
3339,1067,In Progress,High,Hull,73,2025-11-14
3340,1141,Open,Medium,Power,93,2025-11-29
3341,1175,Blocked,Medium,Avionics,29,2025-10-11
3342,969,Closed,Low,Hydraulics,1,2025-09-22
3343,873,Open,Medium,Software,48,2025-09-05
3344,1087,Open,Medium,Hull,72,2026-01-12
3345,535,Closed,Medium,Software,119,2026-04-28
3346,254,Closed,Critical,Hydraulics,26,2025-09-29
3347,1098,Closed,Critical,Power,86,2025-09-02
3348,848,Closed,Low,Hull,62,2026-05-21
3349,761,Blocked,High,Hull,101,2025-11-09
3350,499,Blocked,High,Avionics,104,2026-04-22
3351,7,Closed,High,Hull,116,2025-08-02
3352,268,Open,High,Power,6,2025-06-26
3353,367,Open,High,Avionics,81,2026-05-31
3354,1108,Blocked,High,Software,58,2025-11-29
3355,310,Blocked,Medium,Hull,65,2026-03-02
3356,598,Closed,High,Comms,20,2025-09-25
3357,96,In Progress,Low,Power,15,2025-10-29
3358,34,Open,High,Power,8,2025-09-11
3359,957,In Progress,High,Avionics,52,2026-01-11
3360,777,Open,Low,Hull,99,2026-02-28
3361,235,Blocked,Low,Comms,47,2026-03-11
3362,784,Open,Critical,Hydraulics,83,2026-04-23
3363,583,Blocked,Low,Hull,85,2025-12-26
3364,730,Open,Low,Avionics,112,2025-10-18
3365,639,Blocked,High,Avionics,83,2026-01-31
3366,1135,In Progress,Medium,Comms,62,2025-11-29
3367,48,Open,Critical,Comms,50,2026-04-09
3368,636,In Progress,High,Power,56,2026-06-15
3369,714,In Progress,Low,Comms,51,2025-12-17
3370,433,Closed,Medium,Power,63,2025-08-20
3371,287,Blocked,Medium,Power,42,2026-01-10
3372,1045,Closed,Low,Avionics,68,2026-01-03
3373,453,Blocked,Medium,Avionics,101,2026-01-03
3374,608,Blocked,Medium,Power,83,2025-08-16
3375,834,In Progress,Critical,Comms,78,2025-10-06
3376,73,Open,Low,Power,46,2026-06-09
3377,434,Blocked,Low,Comms,112,2025-11-04
3378,1127,Closed,Critical,Comms,22,2025-07-31
3379,648,Blocked,Low,Avionics,88,2025-09-19
3380,1179,Open,Critical,Comms,57,2025-08-14
3381,105,In Progress,Critical,Avionics,64,2026-03-23
3382,29,Closed,Low,Hull,69,2025-07-01
3383,1149,In Progress,Low,Avionics,30,2026-04-06
3384,1118,Closed,High,Software,14,2025-06-17
3385,370,Blocked,Low,Avionics,13,2025-06-19
3386,781,Blocked,High,Power,119,2026-03-22
3387,838,In Progress,Critical,Power,57,2025-12-04
3388,475,In Progress,Low,Power,29,2026-03-01
3389,864,In Progress,Low,Hull,52,2026-01-24
3390,1026,Closed,Critical,Hydraulics,99,2026-02-18
3391,332,Closed,High,Comms,82,2025-10-25
3392,1197,Closed,High,Power,47,2026-05-16
3393,77,Closed,Low,Avionics,60,2026-04-16
3394,475,Open,Medium,Power,100,2026-02-22
3395,1016,Closed,Low,Avionics,115,2026-01-30
3396,569,Closed,Medium,Avionics,34,2025-07-14
3397,518,Open,Critical,Hull,43,2025-10-19
3398,76,Blocked,High,Avionics,48,2025-09-02
3399,380,Blocked,Critical,Power,45,2025-07-29
3400,1025,Closed,Medium,Comms,77,2025-07-07
3401,586,Blocked,High,Avionics,85,2026-02-16
3402,1175,In Progress,Low,Comms,105,2025-10-22
3403,949,Blocked,Low,Software,65,2025-08-30
3404,994,In Progress,Critical,Avionics,78,2025-12-16
3405,388,Closed,Medium,Hydraulics,77,2025-12-06
3406,804,In Progress,High,Power,116,2025-12-27
3407,356,Closed,Critical,Avionics,91,2025-07-05
3408,996,Open,High,Power,56,2026-05-10
3409,536,Open,High,Hydraulics,56,2025-09-11
3410,254,Blocked,Medium,Hydraulics,37,2026-03-22
3411,318,Blocked,High,Power,50,2026-05-19
3412,177,In Progress,Medium,Hull,93,2026-01-03
3413,313,In Progress,Low,Software,33,2025-08-21
3414,252,Blocked,High,Avionics,108,2025-10-29
3415,19,Blocked,High,Hydraulics,112,2025-12-04
3416,742,Closed,Medium,Power,1,2025-12-13
3417,754,Open,Critical,Software,116,2025-06-29
3418,561,Open,Medium,Hull,21,2025-07-28
3419,965,In Progress,Low,Hull,25,2025-09-09
3420,421,Open,High,Comms,85,2025-09-07
3421,378,Closed,Medium,Software,120,2025-06-19
3422,216,In Progress,Medium,Hull,61,2026-05-20
3423,325,In Progress,Critical,Hydraulics,20,2025-08-24
3424,839,Closed,Medium,Hull,118,2026-05-30
3425,880,Blocked,Critical,Hull,113,2026-01-13
3426,688,Blocked,Low,Hull,69,2026-04-07
3427,915,Blocked,Critical,Software,88,2025-09-24
3428,310,Blocked,High,Software,79,2026-03-22
3429,398,In Progress,Low,Hull,63,2026-05-17
3430,710,In Progress,Critical,Comms,97,2025-07-11
3431,826,Blocked,Critical,Comms,105,2026-05-20
3432,10,In Progress,High,Hull,84,2025-09-11
3433,866,In Progress,Critical,Hydraulics,5,2026-05-19
3434,392,Closed,Low,Avionics,116,2025-10-25
3435,423,Closed,Low,Hull,77,2026-01-20
3436,31,In Progress,High,Power,6,2025-12-17
3437,425,In Progress,Medium,Hydraulics,14,2026-01-25
3438,654,Open,Low,Avionics,51,2026-06-12
3439,825,Open,High,Hydraulics,32,2026-03-17
3440,868,Open,Medium,Avionics,112,2026-02-24
3441,455,In Progress,High,Avionics,15,2025-08-13
3442,725,In Progress,High,Software,62,2025-11-14
3443,1115,Blocked,Low,Hull,32,2025-11-21
3444,533,Blocked,Low,Software,103,2025-07-18
3445,173,Closed,Low,Hull,2,2025-10-05
3446,1025,In Progress,Critical,Hydraulics,92,2025-09-02
3447,779,Open,High,Power,51,2026-01-19
3448,78,Closed,Medium,Comms,23,2026-04-17
3449,294,Closed,High,Software,82,2025-06-27
3450,270,Blocked,Medium,Avionics,82,2025-08-31
3451,1127,Closed,Medium,Comms,13,2026-06-03
3452,502,Open,High,Hull,17,2026-05-27
3453,134,Blocked,Low,Avionics,10,2026-02-24
3454,662,Closed,Critical,Comms,3,2025-07-29
3455,809,Open,Medium,Avionics,73,2025-07-14
3456,979,In Progress,High,Hull,68,2026-04-12
3457,811,Blocked,Critical,Avionics,69,2026-02-05
3458,440,Open,Critical,Hull,72,2025-08-27
3459,336,Blocked,Low,Avionics,57,2026-04-12
3460,463,In Progress,Critical,Avionics,68,2025-11-02
3461,929,Blocked,Low,Hydraulics,75,2025-12-15
3462,37,Open,Medium,Software,115,2025-08-31
3463,318,Open,Low,Power,109,2025-10-06
3464,802,Closed,Medium,Avionics,62,2026-05-04
3465,15,Blocked,Medium,Hull,37,2026-03-01
3466,1052,Closed,High,Software,67,2025-10-14
3467,1095,Open,Medium,Hydraulics,22,2026-03-16
3468,946,Open,Medium,Power,23,2025-10-05
3469,313,In Progress,Medium,Hydraulics,74,2025-08-17
3470,929,Blocked,Medium,Power,5,2025-12-21
3471,230,In Progress,High,Software,88,2026-02-05
3472,606,Blocked,Critical,Power,31,2025-09-02
3473,175,Blocked,Critical,Power,77,2026-05-04
3474,550,Open,Critical,Avionics,61,2026-02-22
3475,1176,Blocked,Medium,Hull,28,2026-04-16
3476,819,In Progress,Critical,Hull,108,2025-12-20
3477,718,Blocked,High,Comms,3,2025-10-12
3478,574,In Progress,High,Software,64,2025-08-24
3479,740,Open,Low,Comms,64,2026-03-05
3480,952,Open,Low,Comms,25,2025-11-27
3481,237,In Progress,Critical,Avionics,81,2026-01-26
3482,160,Blocked,Medium,Software,91,2025-09-02
3483,1025,Blocked,Low,Hydraulics,27,2025-09-18
3484,485,Blocked,Low,Comms,54,2026-04-22
3485,1190,Blocked,Critical,Avionics,15,2025-10-24
3486,100,Blocked,Low,Hull,4,2025-11-23
3487,186,In Progress,Medium,Power,24,2025-10-10
3488,15,In Progress,Critical,Hydraulics,104,2025-09-12
3489,785,In Progress,Low,Avionics,50,2026-02-06
3490,566,Closed,Medium,Hull,108,2025-10-21
3491,465,Open,Medium,Hull,13,2025-07-30
3492,600,In Progress,Low,Hydraulics,14,2026-01-24
3493,16,Closed,Low,Avionics,89,2025-06-17
3494,920,Blocked,Low,Power,60,2026-02-21
3495,513,Blocked,Low,Avionics,78,2025-10-02
3496,1173,Open,High,Software,10,2026-05-31
3497,24,Blocked,Low,Hull,99,2025-09-30
3498,904,Blocked,Medium,Hydraulics,103,2025-08-08
3499,855,Blocked,Medium,Software,48,2026-05-22
3500,179,Closed,Critical,Hydraulics,47,2026-05-28
3501,373,Open,High,Hydraulics,84,2026-03-13
3502,58,In Progress,Medium,Software,101,2025-07-14
3503,771,Open,Critical,Avionics,51,2025-09-27
3504,849,Closed,High,Avionics,22,2025-08-12
3505,604,In Progress,Medium,Power,114,2025-09-20
3506,913,Closed,Critical,Power,11,2025-12-01
3507,617,Blocked,Low,Hull,11,2025-08-30
3508,1021,In Progress,High,Hydraulics,17,2026-05-05
3509,1016,Blocked,Critical,Hydraulics,51,2025-11-29
3510,250,Closed,High,Software,80,2025-10-16
3511,1074,Closed,Low,Comms,71,2025-07-26
3512,511,Closed,Low,Avionics,41,2025-08-27
3513,233,Open,Low,Power,21,2025-12-15
3514,539,In Progress,Low,Power,90,2025-06-24
3515,1026,Blocked,High,Power,54,2025-08-25
3516,901,Open,Medium,Comms,120,2025-09-23
3517,418,Open,Critical,Comms,61,2025-07-28
3518,541,Open,Low,Comms,53,2025-07-24
3519,824,Blocked,High,Power,84,2025-06-23
3520,110,Closed,High,Comms,105,2025-10-21
3521,11,Blocked,Medium,Avionics,115,2025-11-02
3522,251,Closed,Low,Hull,114,2026-01-23
3523,183,Open,Critical,Hull,14,2025-11-08
3524,423,Open,Low,Avionics,87,2026-04-12
3525,258,In Progress,Critical,Software,29,2025-11-14
3526,186,Closed,Low,Hydraulics,4,2025-10-03
3527,501,Closed,High,Software,49,2025-12-03
3528,733,Blocked,Critical,Avionics,4,2025-08-11
3529,131,Blocked,Low,Power,110,2025-07-14
3530,266,Open,Critical,Comms,115,2026-05-15
3531,897,Blocked,Medium,Avionics,16,2025-11-12
3532,863,In Progress,High,Power,98,2026-05-28
3533,354,Open,High,Avionics,33,2026-02-21
3534,969,Blocked,High,Comms,51,2026-05-26
3535,894,Blocked,Medium,Software,19,2025-08-29
3536,260,Open,Medium,Comms,55,2025-12-11
3537,602,Open,Medium,Avionics,55,2025-12-20
3538,1047,Closed,High,Avionics,29,2026-05-27
3539,1062,Open,High,Comms,90,2025-12-09
3540,693,In Progress,Medium,Power,118,2026-06-01
3541,866,Blocked,Critical,Hydraulics,9,2025-12-08
3542,1015,Closed,High,Power,42,2025-10-06
3543,386,Open,Medium,Hull,97,2025-12-08
3544,554,Open,High,Hull,5,2026-04-25
3545,663,Open,High,Avionics,89,2025-08-23
3546,437,Open,Critical,Hydraulics,83,2026-01-20
3547,596,In Progress,Critical,Comms,14,2025-11-13
3548,25,Open,Critical,Comms,62,2025-08-26
3549,1097,Blocked,Critical,Hull,96,2026-05-08
3550,770,Open,Low,Software,103,2025-07-19
3551,1080,Open,Medium,Power,14,2025-09-09
3552,661,Blocked,High,Hull,40,2025-09-05
3553,1021,In Progress,Medium,Power,90,2025-12-12
3554,457,Closed,High,Hydraulics,56,2026-03-26
3555,979,Open,Low,Comms,55,2026-03-12
3556,1029,In Progress,High,Power,108,2026-05-27
3557,495,Closed,Low,Power,7,2026-01-03
3558,521,In Progress,Low,Hull,3,2025-08-05
3559,170,Blocked,Low,Software,51,2025-07-21
3560,1141,Blocked,Critical,Comms,3,2025-11-29
3561,735,Open,Medium,Power,93,2025-08-18
3562,726,Blocked,Low,Hull,118,2026-05-29
3563,1169,Open,Medium,Software,35,2026-02-15
3564,916,Closed,Medium,Hull,65,2025-12-10
3565,102,In Progress,Critical,Comms,113,2026-01-23
3566,353,Open,High,Hull,82,2025-11-04
3567,195,Blocked,Low,Power,5,2025-10-03
3568,781,Closed,Medium,Software,83,2026-01-23
3569,54,Closed,Low,Software,103,2026-01-30
3570,413,Open,Low,Hydraulics,86,2026-04-25
3571,242,Blocked,Critical,Software,18,2025-10-23
3572,1136,In Progress,Medium,Hydraulics,31,2025-10-07
3573,167,Blocked,Medium,Hull,63,2025-12-01
3574,1021,Blocked,Medium,Avionics,106,2025-11-18
3575,439,Closed,High,Avionics,55,2025-07-31
3576,359,Open,Critical,Power,12,2025-11-15
3577,389,In Progress,High,Hull,84,2025-07-02
3578,1013,In Progress,Medium,Hydraulics,41,2025-09-01
3579,1008,Closed,Medium,Power,24,2025-09-28
3580,208,In Progress,High,Avionics,78,2026-05-29
3581,518,Open,Medium,Hull,77,2026-06-07
3582,489,Blocked,Critical,Avionics,48,2025-08-10
3583,1041,Open,Critical,Software,91,2025-06-27
3584,589,Blocked,Medium,Avionics,111,2025-11-16
3585,675,Blocked,Medium,Hydraulics,112,2026-05-04
3586,5,Blocked,High,Comms,109,2026-04-19
3587,1122,Closed,Critical,Software,103,2026-06-06
3588,459,Blocked,Critical,Comms,101,2025-12-01
3589,374,In Progress,Critical,Hull,75,2025-10-09
3590,714,In Progress,Critical,Hydraulics,67,2025-11-11
3591,204,Open,Critical,Hydraulics,75,2025-10-06
3592,305,In Progress,Low,Power,14,2025-07-17
3593,209,In Progress,Low,Comms,27,2025-06-20
3594,104,Open,Low,Hull,43,2026-05-16
3595,385,Open,High,Hydraulics,112,2025-11-03
3596,533,Blocked,Critical,Software,107,2026-02-17
3597,591,In Progress,Low,Hydraulics,18,2025-10-29
3598,259,In Progress,Medium,Hydraulics,117,2025-08-17
3599,69,In Progress,Critical,Software,97,2026-05-04
3600,659,Open,Critical,Comms,74,2025-08-13
3601,624,Open,Medium,Hydraulics,62,2025-10-18
3602,25,Closed,High,Software,27,2026-05-29
3603,983,Open,Medium,Hydraulics,15,2025-12-26
3604,869,In Progress,Medium,Hull,84,2025-07-03
3605,111,In Progress,Low,Hull,9,2026-01-02
3606,763,In Progress,Low,Avionics,119,2025-10-17
3607,920,Blocked,High,Comms,77,2026-05-06
3608,1116,Open,Medium,Hydraulics,57,2025-11-18
3609,570,In Progress,Critical,Software,16,2025-06-22
3610,197,In Progress,Medium,Hull,8,2025-07-07
